EventID,LocationID,Species,VoucherNo,ModNo,CovCode,Comments
CUVAWetlnd2023Jul07,CUVAWetlnd156,Cardamine sp.,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,Fraxinus pennsylvanica,,3,4,
CUVAWetlnd2023Jul07,CUVAWetlnd156,Carex vulpinoidea,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,Carex blanda,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,Carex bromoides,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,Vitis riparia,,3,1,
CUVAWetlnd2023Jul07,CUVAWetlnd156,Glyceria striata,,3,4,
CUVAWetlnd2023Jul07,CUVAWetlnd156,Equisetum arvense,,3,2,
CUVAWetlnd2023Jul07,CUVAWetlnd156,Acer negundo,,3,3,
CUVAWetlnd2023Jul07,CUVAWetlnd156,Acer saccharinum,,3,1,
CUVAWetlnd2023Jul07,CUVAWetlnd156,Acer rubrum,,3,1,
CUVAWetlnd2023Jul07,CUVAWetlnd156,Cinna arundinacea,,3,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Elymus virginicus,,8,7,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Polygonum persicaria,,8,6,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Agrostis stolonifera,,8,6,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Glyceria striata,,8,6,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Toxicodendron radicans,,8,5,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Myosotis scorpioides,,8,7,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Fraxinus pennsylvanica,,8,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Ligustrum vulgare,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Loniciera maackii,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Acer saccharinum,,8,1,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Impatiens capensis,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Geum canadense,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Cinna arundinacea,,8,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Lysimachia nummularia,,8,5,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Rosa multiflora,,8,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Scutellaria lateriflora,,8,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Ulmus americana,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Carex tribuloides,,8,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Boehmeria cylindrica,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Phalaris arundinacea,,8,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Carex intumescens,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Symphyotrichum lanceolatum,,8,3,No hair
CUVAWetlnd2023Jul10,CUVAWetlnd156,Leersia virginica,,8,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Carex sp. 1,,8,2,Thin leaves
CUVAWetlnd2023Jul10,CUVAWetlnd156,Chelone glabra,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Carex bromoides,,8,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Polygonum sp.,,8,2,Same
CUVAWetlnd2023Jul10,CUVAWetlnd156,Carex blanda,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Carya cordiformis,,8,1,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Acer negundo,,8,6,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Lysimachia nummularia,,9,8,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Phalaris arundinacea,,9,5,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Ranunculus sp.,,9,5,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Elymus virginicus,,9,6,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Toxicodendron radicans,,9,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Symphyotrichum lanceolatum,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Carex tribuloides,,9,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Carex intumescens,,9,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Chelone glabra,,9,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Robinia pseudoacacia,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Glyceria striata,,9,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Boehmeria cylindrica,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Rosa multiflora,,9,5,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Scutellaria lateriflora,,9,5,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Myosotis scorpioides,,9,4,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Polygonum persicaria,,9,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Crataegus sp.,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Geum canadense,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Cinna arundinacea,,9,3,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Viburnum dentatum,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Acer saccharinum,,9,1,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Acer negundo,,9,5,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Equisetum arvense,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd156,Polygonum sp.,,9,2,Same
CUVAWetlnd2023Jul10,CUVAWetlnd156,Fraxinus pennsylvanica,,9,4,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Boehmeria cylindrica,,2,6,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Scutellaria lateriflora,,2,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Toxicodendron radicans,,2,3,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Polygonum persicaria,,2,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Acer x freemanii,,2,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Lysimachia nummularia,,2,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Menispermum candense,,2,1,Moonseed
CUVAWetlnd2023Jul10,CUVAWetlnd142,Fraxinus pennsylvanica,,2,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Populus deltoides,,2,8,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Leersia virginica,,2,1,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Boehmeria cylindrica,,3,5,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Toxicodendron radicans,,3,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Scutellaria lateriflora,,3,3,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Polygonum persicaria,,3,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Acer x freemanii,,3,3,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Acer saccharinum,,3,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Leersia virginica,,3,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Phalaris arundinacea,,8,5,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Boehmeria cylindrica,,8,6,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Leersia virginica,,8,3,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Cardamine sp.,,8,3,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Taraxacum officinale,,8,1,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Scutellaria lateriflora,,8,4,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Toxicodendron radicans,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Polygonum sp.,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Acer x freemanii,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Acer saccharinum,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Chelone glabra,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Polygonum persicaria,,8,3,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Agrostis stolonifera,,8,5,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Geum canadense,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Parthenocissus quinquefolia,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Elymus virginicus,,8,3,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Ulmus americana,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Glechoma hederacea,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Carex sp. 1,,8,1,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Lysimachia nummularia,,8,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Boehmeria cylindrica,,9,7,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Scutellaria lateriflora,,9,5,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Lysimachia nummularia,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Cardamine sp.,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Senecio glabellus,,9,1,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Glyceria striata,,9,5,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Polygonum sp.,,9,1,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Leersia virginica,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Toxicodendron radicans,,9,3,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Carex intumescens,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Carya cordiformis,,9,1,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Fraxinus pennsylvanica,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Phalaris arundinacea,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Cinna arundinacea,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Acer x freemanii,,9,2,
CUVAWetlnd2023Jul10,CUVAWetlnd142,Acer saccharinum,,9,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Typha angustifolia,,1,9,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Leersia oryzoides,,1,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Impatiens capensis,,1,4,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Fraxinus pennsylvanica,,1,3,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Onoclea sensibilis,,1,7,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Symplocarpus foetidus,,1,6,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Viburnum dentatum,,1,4,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Cirsium arvense,,1,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Apios americana,,1,5,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Viburnum recognitum,,1,5,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Rosa multiflora,,1,5,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Cornus obliqua,,1,6,Cornus obliqua
CUVAWetlnd2023Jul13,CUVAWetlnd129,Lindera benzoin,,1,3,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Malus baccata,,1,5,Malus baccata
CUVAWetlnd2023Jul13,CUVAWetlnd129,Lonicera morrowii,,1,4,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Parthenocissus quinquefolia,,1,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Scutellaria lateriflora,,1,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Typha angustifolia,,2,9,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Onoclea sensibilis,,2,8,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Cornus obliqua,,2,5,Cornus obliqua
CUVAWetlnd2023Jul13,CUVAWetlnd129,Impatiens capensis,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Boehmeria cylindrica,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Viburnum recognitum,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Symplocarpus foetidus,,2,8,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Rosa multiflora,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Malus baccata,,2,3,Malus baccata
CUVAWetlnd2023Jul13,CUVAWetlnd129,Viburnum dentatum,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Chelone glabra,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Apios americana,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Salix sp.,,2,5,Discolor?
CUVAWetlnd2023Jul13,CUVAWetlnd129,Galium aparine,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Myosotis scorpioides,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Mentha arvensis,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Lysimachia nummularia,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Parthenocissus quinquefolia,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Asclepias incarnata,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Typha latifolia,,3,10,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Cornus obliqua,,3,5,Cornus obliqua
CUVAWetlnd2023Jul13,CUVAWetlnd129,Impatiens capensis,,3,4,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Vitis riparia,,3,3,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Symplocarpus foetidus,,3,3,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Onoclea sensibilis,,3,5,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Epilobium coloratum,,3,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Chelone glabra,,3,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Typha angustifolia,,4,9,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Scutellaria lateriflora,,4,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Symplocarpus foetidus,,4,4,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Onoclea sensibilis,,4,5,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Cornus obliqua,,4,3,Cornus obliqua
CUVAWetlnd2023Jul13,CUVAWetlnd129,Impatiens capensis,,4,6,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Solidago altissima,,4,3,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Lonicera japonica,,4,5,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Parthenocissus quinquefolia,,4,3,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Cirsium arvense,,4,3,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Apocynum cannabinum,,4,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Rosa multiflora,,4,4,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Epilobium coloratum,,4,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,Myosotis scorpioides,,4,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Equisetum arvense,,2,9,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Microstegium vimineum,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Rosa multiflora,,2,6,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Phalaris arundinacea,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Populus deltoides,,2,7,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Symplocarpus foetidus,,2,7,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Panicum clandestinum,,2,6,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Lindera benzoin,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Eupatorium perfoliatum,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Festuca arundinacea,,2,6,Arundicacea
CUVAWetlnd2023Jul13,CUVAWetlnd130,Agrimonia parviflora,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Blephilia hirsuta,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Solidago patula,,2,6,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Typha x glauca,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Eupatorium rugosum,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Juncus tenuis,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Epilobium parviflorum,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Carex cristatella,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Galium triflorum,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Lysimachia ciliata,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Geum canadense,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Symphyotrichum lateriflorum,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Solidago rugosa,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Solidago gigantea,,7,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Barbarea vulgaris,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Symphyotrichum prenanthoides,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Boehmeria cylindrica,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Parthenocissus quinquefolia,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Rumex crispus,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Ulmus americana,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Cirsium arvense,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Amphicarpaea bracteata,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Glyceria striata,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Clematis virginica,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Carex vulpinoidea,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Vitis riparia,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Fraxinus pennsylvanica,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Toxicodendron radicans,,2,7,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Erigeron annuus,,2,3,Erigeron annuus
CUVAWetlnd2023Jul13,CUVAWetlnd130,Torilis japonica,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Impatiens capensis,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Juglans nigra,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Apocynum cannabinum,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Platanus occidentalis,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Solidago altissima,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Phragmites australis subsp. Australis,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Carex sp. 1,,2,2,Likely blanda
CUVAWetlnd2023Jul13,CUVAWetlnd130,Lysimachia nummularia,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Senecio obovatus,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Elymus sp.,,2,4,Hystrix likely
CUVAWetlnd2023Jul13,CUVAWetlnd130,Senecio aureus,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Myosotis scorpioides,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Epilobium coloratum,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Leersia virginica,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Satureja vulgaris,,2,2,Satureja vulgaris
CUVAWetlnd2023Jul13,CUVAWetlnd130,Glechoma hederacea,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Agrostic gigantea,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Viburnum opulus var. opulus,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Eleagnus umbellata,,2,2,Eleagnus angustifolia
CUVAWetlnd2023Jul13,CUVAWetlnd130,Malus sp.,,2,2,Malus sp.
CUVAWetlnd2023Jul13,CUVAWetlnd130,Rhamnus frangula,,2,1,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Desmodium paniculatum,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Carex sp. 1,,2,2,Like aurea but not orange
CUVAWetlnd2023Jul13,CUVAWetlnd130,Carex lurida,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Rudbeckia laciniata,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Salix humilis,,2,3,Salix humilis
CUVAWetlnd2023Jul13,CUVAWetlnd130,Cornus racemosa,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Salix exigua,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Salix nigra,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,Dicot sp.,,2,2,Vouchered
CUVAWetlnd2023Jul14,CUVAWetlnd130,Panicum clandestinum,,3,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Rosa multiflora,,3,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Platanus occidentalis,,3,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Equisetum arvense,,3,9,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Symplocarpus foetidus,,3,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Salix nigra,,3,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Loniciera maackii,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Phalaris arundinacea,,3,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Solidago patula,,3,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Microstegium vimineum,,3,7,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Agrimonia parviflora,,3,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Cirsium vulgare,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Ulmus americana,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Salix discolor,,3,4,Salix discolor
CUVAWetlnd2023Jul14,CUVAWetlnd130,Lindera benzoin,,3,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Dactylis glomerata,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Erigeron annuus,,3,2,Erigeron annuus
CUVAWetlnd2023Jul14,CUVAWetlnd130,Lonicera tatarica,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Eupatorium perfoliatum,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Aesculus glabra,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Polygonum persicaria,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Onoclea sensibilis,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Vitis riparia,,3,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Eupatorium rugosum,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Toxicodendron radicans,,3,7,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Scirpus polyphyllus,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Festuca arundinacea,,3,5,Festuca arundinacea
CUVAWetlnd2023Jul14,CUVAWetlnd130,Symphyotrichum prenanthoides,,3,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Torilis japonica,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Galium triflorum,,3,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Rudbeckia laciniata,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Amphicarpaea bracteata,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Geum canadense,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Epilobium parviflorum,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Parthenocissus quinquefolia,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Agrostic gigantea,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Carex vulpinoidea,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Carex cristatella,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Clematis virginica,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Apocynum cannabinum,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Circaea lutetiana,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Solidago altissima,,3,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Lysimachia ciliata,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Cornus racemosa,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Blephilia hirsuta,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Solidago gigantea,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Poa sp.,,3,5,Pratensis
CUVAWetlnd2023Jul14,CUVAWetlnd130,Leersia virginica,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Solidago rugosa,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Symphyotrichum lateriflorum,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Fraxinus pennsylvanica,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Elymus riparius,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Erigeron pulchellus,,3,1,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Eupatorium maculatum,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Mentha arvensis,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Impatiens capensis,,3,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Rosa multiflora,,8,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Symplocarpus foetidus,,8,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Panicum clandestinum,,8,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Scirpus polyphyllus,,8,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Equisetum arvense,,8,7,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Microstegium vimineum,,8,8,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Lysimachia nummularia,,8,8,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Typha x glauca,,8,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Solidago patula,,8,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Agrimonia parviflora,,8,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Solidago gigantea,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Symphyotrichum prenanthoides,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Eupatorium maculatum,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Elymus riparius,,8,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Verbena urticifolia,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Lysimachia ciliata,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Ligustrum vulgare,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,Carex cristatella,,8,3,
