EventID,LocationID,FeatureID,Species,VoucherNo,ModNo,CovCode,Comments
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Rosa multiflora,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Leersia oryzoides,,1,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Fraxinus pennsylvanica,,1,3,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Symplocarpus foetidus,,1,6,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Viburnum dentatum,,1,4,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Cirsium arvense,,1,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Apios americana,,1,5,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Viburnum recognitum,,1,5,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Rosa multiflora,,1,5,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Cornus obliqua,,1,6,Cornus obliqua
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Lindera benzoin,,1,3,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Malus baccata,,1,5,Malus baccata
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Boehmeria cylindrica,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Impatiens capensis,,1,4,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Viburnum dentatum,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Apios americana,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Lonicera morrowii,,1,4,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Chelone glabra,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Malus baccata,,2,3,Malus baccata
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Impatiens capensis,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Cornus obliqua,,2,5,Cornus obliqua
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Onoclea sensibilis,,2,8,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Typha angustifolia,,2,9,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Scutellaria lateriflora,,1,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Parthenocissus quinquefolia,,1,2,
CUVAWetlnd2023Jul13,CUVAWetlnd129,242VK1,Symplocarpus foetidus,,2,8,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Carex sp. 1,,2,2,Like aurea but not orange
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Carex lurida,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Rudbeckia laciniata,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Salix humilis,,2,3,Salix humilis
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Cornus racemosa,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Salix exigua,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Dicot sp.,,2,2,Vouchered
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Glechoma hederacea,,2,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Rosa multiflora,,3,6,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Salix nigra,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Desmodium paniculatum,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Rhamnus frangula,,2,1,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Malus sp.,,2,2,Malus sp.
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Eleagnus umbellata,,2,2,Eleagnus angustifolia
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Agrostic gigantea,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Satureja vulgaris,,2,2,Satureja vulgaris
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Leersia virginica,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Epilobium coloratum,,2,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Rudbeckia laciniata,,9,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Senecio aureus,,2,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Erigeron annuus,,3,2,Erigeron annuus
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Myosotis scorpioides,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Viburnum opulus var. opulus,,2,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Dactylis glomerata,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Symphyotrichum prenanthoides,,3,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Festuca arundinacea,,3,5,Festuca arundinacea
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Scirpus polyphyllus,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Toxicodendron radicans,,3,7,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Eupatorium rugosum,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Vitis riparia,,3,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Onoclea sensibilis,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Polygonum persicaria,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Aesculus glabra,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Eupatorium perfoliatum,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Lindera benzoin,,3,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Carex vulpinoidea,,2,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Equisetum arvense,,3,9,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Elymus sp.,,2,4,Hystrix likely
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Salix discolor,,3,4,Salix discolor
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Ulmus americana,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Cirsium vulgare,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Agrimonia parviflora,,3,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Microstegium vimineum,,3,7,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Solidago patula,,3,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Phalaris arundinacea,,3,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Loniciera maackii,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Salix nigra,,3,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Symplocarpus foetidus,,3,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Lonicera tatarica,,3,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Eupatorium perfoliatum,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Fraxinus pennsylvanica,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Lysimachia ciliata,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Galium triflorum,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Carex cristatella,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Epilobium parviflorum,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Juncus tenuis,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Eupatorium rugosum,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Typha x glauca,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Solidago patula,,2,6,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Blephilia hirsuta,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Symphyotrichum lateriflorum,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Festuca arundinacea,,2,6,Arundicacea
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Solidago rugosa,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Lindera benzoin,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Panicum clandestinum,,2,6,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Symplocarpus foetidus,,2,7,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Populus deltoides,,2,7,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Phalaris arundinacea,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Rosa multiflora,,2,6,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Microstegium vimineum,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Equisetum arvense,,2,9,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Platanus occidentalis,,3,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Torilis japonica,,3,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Agrimonia parviflora,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Clematis virginica,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Lysimachia nummularia,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Carex sp. 1,,2,2,Likely blanda
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Phragmites australis subsp. Australis,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Solidago altissima,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Platanus occidentalis,,2,5,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Apocynum cannabinum,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Juglans nigra,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Impatiens capensis,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Torilis japonica,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Erigeron annuus,,2,3,Erigeron annuus
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Geum canadense,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Vitis riparia,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Senecio obovatus,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Glyceria striata,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Amphicarpaea bracteata,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Cirsium arvense,,2,3,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Ulmus americana,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Rumex crispus,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Parthenocissus quinquefolia,,2,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Boehmeria cylindrica,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Symphyotrichum prenanthoides,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Barbarea vulgaris,,2,2,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Solidago gigantea,,7,4,
CUVAWetlnd2023Jul13,CUVAWetlnd130,242VK2,Toxicodendron radicans,,2,7,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Salix nigra,,9,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Leersia virginica,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Galium triflorum,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Festuca arundinacea,,9,3,Festuca arundinacea
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Eupatorium maculatum,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Apocynum cannabinum,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Teucrium canadense,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Ligustrum vulgare,,9,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Agrimonia parviflora,,9,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Aster umbellatus,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Microstegium vimineum,,9,8,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Scirpus polyphyllus,,9,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Monocot sp.,,9,2,Monocot sp.  same
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Loniciera maackii,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Erigeron philadelphicus,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Symplocarpus foetidus,,9,7,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Juncus tenuis,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Rudbeckia laciniata,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Scirpus atrovirens,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Elaeagnus umbellata,,9,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Cirsium arvense,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Galium triflorum,,8,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Cornus racemosa,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Platanus occidentalis,,8,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Salix discolor,,8,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Salix nigra,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Carex vulpinoidea,,8,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Rumex obtusifolius,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Monocot sp.,,8,2,Monocot sp.
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Polygonum persicaria,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Typha x glauca,,9,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Rosa multiflora,,9,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Barbarea vulgaris,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Ulmus americana,,9,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Vitis riparia,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Torilis japonica,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Toxicodendron radicans,,9,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Carex cristatella,,9,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Carex bromoides,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Solidago patula,,9,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Myosotis scorpioides,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Lysimachia nummularia,,9,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Lysimachia ciliata,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Boehmeria cylindrica,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Circaea lutetiana,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Equisetum arvense,,9,7,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Stellaria sp.,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Juncus effusus,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Carex lurida,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Symphyotrichum prenanthoides,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Erigeron pulchellus,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Symphyotrichum lateriflorum,,9,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Glyceria striata,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Clematis virginica,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Eupatorium rugosum,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Galium triflorum,,3,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Panicum clandestinum,,3,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Quercus rubra,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Lonicera morrowii,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Vernonia gigantea,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Carex sp. 1,,9,2,Like auea vouchered
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Salix discolor,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Verbena urticifolia,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Epilobium parviflorum,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Solidago rugosa,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Platanus occidentalis,,9,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Geum canadense,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Solidago altissima,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Cratageus punctata,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Polygonum sagittatum,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Polygonum sagittatum,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Cirsium arvense,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Eupatorium perfoliatum,,9,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Phalaris arundinacea,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Lonicera japonica,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Agrostis stolonifera,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Carex vulpinoidea,,9,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Elymus riparius,,9,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Scirpus polyphyllus,,8,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Symphyotrichum lateriflorum,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Elymus riparius,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Amphicarpaea bracteata,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Eupatorium maculatum,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Mentha arvensis,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Impatiens capensis,,3,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Rosa multiflora,,8,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Symphyotrichum prenanthoides,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Panicum clandestinum,,8,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Poa sp.,,3,5,Pratensis
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Equisetum arvense,,8,7,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Microstegium vimineum,,8,8,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Lysimachia nummularia,,8,8,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Typha x glauca,,8,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Solidago patula,,8,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Agrimonia parviflora,,8,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Solidago gigantea,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Symplocarpus foetidus,,8,6,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Clematis virginica,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Rudbeckia laciniata,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Lindera benzoin,,9,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Aster umbellatus,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Geum canadense,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Epilobium parviflorum,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Parthenocissus quinquefolia,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Agrostic gigantea,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Solidago rugosa,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Carex cristatella,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Leersia virginica,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Apocynum cannabinum,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Circaea lutetiana,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Solidago altissima,,3,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Lysimachia ciliata,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Cornus racemosa,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Blephilia hirsuta,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Solidago gigantea,,3,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Erigeron pulchellus,,3,1,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Carex vulpinoidea,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Carex sp. 1,,8,2,Blanda likely
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Rhamnus frangula,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Lindera benzoin,,8,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Loniciera maackii,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Circaea lutetiana,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Arisaema triphyllum subsp. triphyllum,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Solanum dulcamara,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Arctium minus,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Aesculus glabra,,8,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Cryptotaenia canadensis,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Parthenocissus quinquefolia,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Symphyotrichum lateriflorum,,8,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Lonicera japonica,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Onoclea sensibilis,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Eupatorium rugosum,,8,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Clematis virginica,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Eupatorium maculatum,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Glyceria striata,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Fraxinus pennsylvanica,,3,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Ranunculus sp.,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Solidago canadensis,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Torilis japonica,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Carex cristatella,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Rumex crispus,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Elymus riparius,,8,4,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Verbena urticifolia,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Ligustrum vulgare,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Ulmus americana,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Geum canadense,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Agrostis stolonifera,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Barbarea vulgaris,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Epilobium parviflorum,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Toxicodendron radicans,,8,5,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Polygonum persicaria,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Spiraea alba,,8,3,Spiraea alba
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Leersia virginica,,8,3,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Apocynum cannabinum,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Lysimachia ciliata,,8,2,
CUVAWetlnd2023Jul14,CUVAWetlnd130,242VK2,Impatiens capensis,,8,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,365BM2,Solidago patula,,3,6,
CUVAWetlnd2023Aug24,CUVAWetlnd131,365BM2,Calamagrostis canadensis,,3,7,
CUVAWetlnd2023Aug24,CUVAWetlnd131,365BM2,Malus sieboldi,,3,2,Malus sieboldi
CUVAWetlnd2023Aug24,CUVAWetlnd131,365BM2,Ligustrum vulgare,,3,5,
CUVAWetlnd2023Aug24,CUVAWetlnd131,365BM2,Apios americana,,3,4,
CUVAWetlnd2023Aug24,CUVAWetlnd131,365BM2,Cirsium arvense,,3,3,
CUVAWetlnd2023Aug24,CUVAWetlnd131,365BM2,Agrimonia parviflora,,3,4,
