VIBI_Woody_ID,EventID,LocationID,FeatureID,Module_No,Scientific_Name,DiamID,Count
293,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,7,Ligustrum vulgare,C2,5
294,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,7,Ligustrum vulgare,C3,1
295,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,7,Fraxinus pennsylvanica,C1,1
296,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,7,Fraxinus pennsylvanica,C7,1
297,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,7,Acer rubrum,C4,1
298,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,7,Acer rubrum,C5,1
299,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,7,Vitis riparia,C2,1
300,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,7,Crataegus sp.,C2,2
301,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,7,Crataegus sp.,C3,1
302,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,7,Crataegus sp.,C4,2
303,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,7,Crataegus sp.,C5,1
304,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,7,Ulmus americana,C5,1
305,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,8,Crataegus sp.,C3,2
306,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,8,Crataegus sp.,C4,8
307,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,8,Crataegus sp.,C5,2
308,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,8,Ligustrum vulgare,C0,11
309,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,8,Ligustrum vulgare,C1,60
310,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,8,Ligustrum vulgare,C2,7
311,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,8,Rosa multiflora,C0,1
312,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,8,Rosa multiflora,C1,2
313,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,8,Acer saccharum,C5,1
314,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,8,Crataegus sp. 2,C4,5
315,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,8,Crataegus sp. 2,C5,2
316,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,8,Toxicodendron radicans,C1,1
317,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,8,Toxicodendron radicans,C2,1
318,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,9,Ligustrum vulgare,C0,16
319,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,9,Ligustrum vulgare,C1,133
320,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,9,Ligustrum vulgare,C2,43
321,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,9,Ligustrum vulgare,C3,10
322,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,9,Crataegus sp.,C3,4
323,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,9,Crataegus sp.,C4,5
324,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,9,Crataegus sp.,C5,3
325,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,9,Crataegus sp. 2,C5,1
326,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,9,Fraxinus pennsylvanica,C4,1
327,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,9,Lindera benzoin,C2,1
328,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,9,Rosa multiflora,C0,1
329,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,9,Acer saccharum,C5,1
330,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Ligustrum vulgare,C0,9
331,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Ligustrum vulgare,C1,135
332,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Ligustrum vulgare,C2,57
333,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Ligustrum vulgare,C3,5
334,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Rosa multiflora,C0,3
335,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Rosa multiflora,C1,3
336,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Rosa virginiana,C0,1
337,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Crataegus sp.,C4,1
338,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Crataegus sp.,C5,1
339,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Crataegus sp. 2,C4,2
340,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Crataegus sp. 2,C5,3
341,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Crataegus sp. 2,C6,1
342,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Vitis riparia,C0,1
343,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Vitis riparia,C1,1
344,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Vitis riparia,C2,4
345,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Fraxinus pennsylvanica,C7,1
346,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,10,Acer saccharum,C4,1
348,CUVAWetlnd2013Aug08,CUVAWetlnd147,977FP2,2,Ulmus rubra,C2,1
349,CUVAWetlnd2013Aug08,CUVAWetlnd147,977FP2,2,Ulmus rubra,C4,1
350,CUVAWetlnd2013Aug08,CUVAWetlnd147,977FP2,3,Ulmus americana,C5,3
351,CUVAWetlnd2013Aug08,CUVAWetlnd147,977FP2,3,Ulmus americana,C7,1
352,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,1,Juglans nigra,C6,1
353,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,1,Parthenocissus quinquefolia,C1,2
354,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,1,Vitis riparia,C1,1
355,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,1,Vitis riparia,C2,1
356,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,1,Ligustrum vulgare,C1,3
357,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,1,Rosa multiflora,C0,1
358,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,1,Aesculus glabra,C4,1
359,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,1,Standing dead,C1,16
360,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,1,Fraxinus pennsylvanica,C4,1
361,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,2,Toxicodendron radicans,C1,4
362,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,2,Toxicodendron radicans,C2,1
363,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,2,Fraxinus pennsylvanica,C1,3
364,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,2,Fraxinus pennsylvanica,C2,1
365,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,2,Fraxinus pennsylvanica,C3,7
366,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,2,Fraxinus pennsylvanica,C4,2
367,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,2,Standing dead,C2,1
368,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,2,Standing dead,C3,2
369,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,3,Crataegus sp.,C1,1
370,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,3,Aesculus glabra,C4,3
371,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,3,Aesculus glabra,C5,1
372,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,3,Fraxinus pennsylvanica,C1,2
373,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,3,Fraxinus pennsylvanica,C2,1
374,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,3,Fraxinus pennsylvanica,C4,1
375,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,3,Standing dead,C2,1
376,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,3,Standing dead,C3,1
377,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,3,Standing dead,C4,1
378,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,3,Ligustrum vulgare,C0,3
379,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,3,Rosa multiflora,C0,2
380,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,3,Rosa multiflora,C1,1
381,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,4,Rosa multiflora,C0,2
382,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,4,Rosa multiflora,C1,2
383,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,4,Rosa multiflora,C2,2
384,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,4,Rosa multiflora,C3,1
385,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,4,Standing dead,C2,1
386,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,4,Standing dead,C3,1
387,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,4,Juglans nigra,C1,1
388,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,4,Juglans nigra,C3,1
389,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,4,Ligustrum vulgare,C0,3
390,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,4,Fraxinus pennsylvanica,C0,1
391,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,4,Fraxinus pennsylvanica,C1,2
392,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,1,Salix nigra,C2,2
393,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,1,Salix nigra,C3,1
394,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,1,Salix nigra,C4,1
395,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,1,Salix nigra,C5,1
396,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,1,Salix nigra,C8,1
397,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,1,Rosa multiflora,C0,6
398,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,2,Salix nigra,C2,1
399,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,2,Salix nigra,C3,1
400,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,2,Salix nigra,C10,1
401,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,3,Ligustrum vulgare,C0,1
402,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,3,Rosa multiflora,C0,1
403,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,3,Fraxinus pennsylvanica,C5,1
404,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,4,Ligustrum vulgare,C0,2
405,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,4,Standing dead,C4,1
406,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,4,Rosa multiflora,C2,1
407,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,1,Fraxinus pennsylvanica,C8,1
408,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,1,Rosa multiflora,C0,1
409,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,1,Rosa multiflora,C1,3
410,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,1,Salix exigua,C1,1
411,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,2,Acer saccharinum,C5,1
412,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,2,Acer saccharinum,C7,2
413,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,2,Acer saccharinum,C9,2
414,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,2,Ligustrum vulgare,C0,5
415,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,2,Ligustrum vulgare,C1,1
416,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,2,Rosa multiflora,C0,1
417,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,2,Rosa multiflora,C1,3
418,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,2,Fraxinus pennsylvanica,C4,1
419,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,3,Rosa multiflora,C0,1
420,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,3,Rosa multiflora,C1,3
421,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,3,Ligustrum vulgare,C0,1
422,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,3,Ligustrum vulgare,C1,6
423,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,3,Fraxinus pennsylvanica,C6,1
424,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,3,Fraxinus pennsylvanica,C7,1
425,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,3,Fraxinus pennsylvanica,C8,1
426,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,3,Acer saccharinum,C6,1
427,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,3,Populus deltoides,BIG,1
428,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,4,Rosa multiflora,C0,1
429,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,4,Rosa multiflora,C1,9
430,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,4,Acer saccharinum,C6,1
431,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,4,Acer saccharinum,C7,1
432,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,4,Populus deltoides,BIG,1
433,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,5,Ligustrum vulgare,C1,3
434,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,5,Toxicodendron radicans,C1,8
435,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,5,Toxicodendron radicans,C2,4
436,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,5,Toxicodendron radicans,C4,2
437,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,5,Populus deltoides,BIG,2
438,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,5,Rosa multiflora,C0,1
439,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,5,Rosa multiflora,C1,2
440,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,5,Vitis riparia,C4,1
441,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,5,Fraxinus pennsylvanica,C6,1
442,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,6,Fraxinus pennsylvanica,C3,2
443,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,6,Fraxinus pennsylvanica,C4,1
444,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,6,Rosa multiflora,C0,1
445,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,6,Rosa multiflora,C1,2
446,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,6,Acer saccharinum,C3,1
447,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,6,Acer saccharinum,C4,2
448,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,6,Acer saccharinum,C5,4
449,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,6,Acer saccharinum,C6,2
450,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,6,Populus deltoides,BIG,2
451,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Acer saccharinum,C4,2
452,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Acer saccharinum,C5,1
453,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Acer saccharinum,C6,2
454,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Acer saccharinum,C8,1
455,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Acer saccharinum,C10,1
456,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Toxicodendron radicans,C1,3
457,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Toxicodendron radicans,C3,6
458,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Toxicodendron radicans,C4,2
459,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Populus deltoides,C9,1
460,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Populus deltoides,C10,1
461,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Populus deltoides,BIG,2
462,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Fraxinus pennsylvanica,C9,1
463,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Rosa multiflora,C1,5
464,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,8,Acer saccharinum,C4,3
465,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,8,Acer saccharinum,C5,4
466,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,8,Acer saccharinum,C7,1
467,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,8,Acer saccharinum,C8,1
468,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,8,Populus deltoides,C8,1
469,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,8,Populus deltoides,BIG,1
470,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,8,Toxicodendron radicans,C2,1
471,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,8,Toxicodendron radicans,C3,1
472,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,8,Rosa multiflora,C1,3
473,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,8,Ligustrum vulgare,C0,1
474,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,8,Fraxinus pennsylvanica,C6,1
475,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,9,Rosa multiflora,C0,2
476,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,9,Rosa multiflora,C1,8
477,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,9,Rosa virginiana,C1,2
478,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,9,Fraxinus pennsylvanica,C5,1
479,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,9,Fraxinus pennsylvanica,C6,1
480,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,10,Fraxinus pennsylvanica,C4,1
481,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,10,Fraxinus pennsylvanica,C7,1
482,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,10,Fraxinus pennsylvanica,C9,1
483,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,10,Rosa multiflora,C0,1
484,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,10,Rosa multiflora,C1,7
485,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,10,Rosa multiflora,C2,3
486,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,10,Rosa multiflora,C3,1
487,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,10,Salix sp.,C2,2
488,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,10,Salix sp.,C3,2
489,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,2,Standing dead,C3,1
490,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,3,Standing dead,C5,2
491,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,3,Standing dead,C6,1
492,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,3,Standing dead,C7,1
493,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,4,Standing dead,C6,1
494,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,5,Standing dead,C2,1
495,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,5,Standing dead,C5,2
496,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,5,Standing dead,C6,1
497,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,5,Standing dead,BIG,2
498,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,6,Standing dead,C2,1
499,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,6,Standing dead,C5,1
500,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Standing dead,C3,1
501,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Standing dead,C4,2
502,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,7,Standing dead,C6,1
503,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,8,Standing dead,C3,1
504,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,8,Standing dead,C6,1
505,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,9,Standing dead,C2,1
506,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,10,Standing dead,C2,5
507,CUVAWetlnd2013Aug12,CUVAWetlnd150,977FP5,10,Standing dead,C3,9
508,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,2,Acer saccharinum,BIG,1
509,CUVAWetlnd2013Jul31,CUVAWetlnd146,977FP1,4,Platanus occidentalis,BIG,1
510,CUVAWetlnd2013Aug28,CUVAWetlnd148,977FP3,2,Populus deltoides,BIG,1
511,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,1,Salix nigra,BIG,1
512,CUVAWetlnd2013Aug19,CUVAWetlnd149,977FP4,2,Salix nigra,BIG,1
513,CUVAWetlnd2014Jul31,CUVAWetlnd155,683,6,Quercus bicolor,C6,1
514,CUVAWetlnd2014Jul31,CUVAWetlnd155,683,6,Acer rubrum,Big,1
515,CUVAWetlnd2014Jul31,CUVAWetlnd155,683,6,Quercus palustris,Big,1
516,CUVAWetlnd2014Jul31,CUVAWetlnd155,683,10,Quercus bicolor,Big,1
517,CUVAWetlnd2014Jul31,CUVAWetlnd155,683,10,Fraxinus pennsylvanica,Big,1
518,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,1,Ulmus americana,C4,1
519,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,1,Ulmus americana,C5,3
520,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,1,Standing dead,C0,1
521,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,1,Standing dead,BIG,1
522,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,1,Fraxinus pennsylvanica,C1,1
523,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,1,Fraxinus pennsylvanica,C4,1
524,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,1,Fraxinus pennsylvanica,C5,1
525,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,1,Populus deltoides,BIG,1
526,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,1,Ligustrum vulgare,C0,10
527,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,1,Ligustrum vulgare,C1,9
528,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,1,Ligustrum vulgare,C2,10
529,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,1,Rosa multiflora,C0,1
530,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,2,Fraxinus pennsylvanica,C4,1
531,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,2,Acer saccharinum,C9,1
532,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,2,Acer saccharinum,BIG,1
533,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,2,Rosa multiflora,C0,1
534,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,3,Acer saccharinum,C8,1
535,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,3,Populus deltoides,BIG,1
536,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,3,Ligustrum vulgare,C0,7
537,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,3,Ligustrum vulgare,C1,4
538,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,4,Acer saccharinum,C7,1
539,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,4,Acer saccharinum,BIG,1
540,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,4,Standing dead,C7,1
541,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,4,Fraxinus pennsylvanica,C1,2
542,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,4,Rosa multiflora,C0,3
543,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,4,Ligustrum vulgare,C0,1
544,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,4,Ligustrum vulgare,C1,4
545,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,4,Elaeagnus umbellata,C1,1
546,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,5,Acer saccharinum,C6,2
547,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,5,Acer saccharinum,C7,1
548,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,5,Acer saccharinum,C9,1
549,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,5,Populus deltoides,BIG,3
550,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,5,Ligustrum vulgare,C0,2
551,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,5,Ligustrum vulgare,C1,4
552,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,5,Rosa multiflora,C0,2
553,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,5,Rosa multiflora,C1,1
554,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,6,Acer saccharinum,C5,1
555,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,6,Ulmus americana,C7,1
556,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,6,Ulmus americana,BIG,1
557,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,6,Ligustrum vulgare,C0,4
558,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,6,Ligustrum vulgare,C1,3
559,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,6,Rosa multiflora,C0,11
560,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,6,Standing dead,C1,1
561,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,6,Aesculus glabra,C1,1
562,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,7,Acer saccharinum,C4,2
563,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,7,Acer saccharinum,C6,1
564,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,7,Acer saccharinum,C9,1
565,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,7,Populus deltoides,BIG,1
566,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,7,Aesculus glabra,C4,2
567,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,7,Aesculus glabra,BIG,1
568,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,7,Ligustrum vulgare,C0,1
569,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,7,Ligustrum vulgare,C1,3
570,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,7,Rosa multiflora,C0,4
571,CUVAWetlnd2014Aug14,CUVAWetlnd157,1427,7,Fraxinus pennsylvanica,C1,1
