MyDate,Time,Park,Site,Code,Cover,Notes,Creator,CreationDate,EditDate,x,y
6/27/2024,16:06,CUVA,CUVA_InvPla_104,BETH,5,,dmarcum@nps.gov_nps,08:11.5,08:11.5,-81.51788308,41.23242652
6/27/2024,16:06,CUVA,CUVA_InvPla_104,MIVI,3,,dmarcum@nps.gov_nps,08:11.5,08:11.5,-81.51788308,41.23242652
6/27/2024,16:06,CUVA,CUVA_InvPla_104,VETH,1,,dmarcum@nps.gov_nps,08:11.5,08:11.5,-81.51788308,41.23242652
5/30/2024,16:16,CUVA,CUVA_InvPla_241,MIVI,5,,dmarcum@nps.gov_nps,17:49.7,17:49.7,-81.51790625,41.23240911
5/30/2024,16:16,CUVA,CUVA_InvPla_241,PHAR3,3,,dmarcum@nps.gov_nps,17:49.7,17:49.7,-81.51790625,41.23240911
5/30/2024,16:16,CUVA,CUVA_InvPla_241,ROMU,3,,dmarcum@nps.gov_nps,17:49.7,17:49.7,-81.51790625,41.23240911
5/30/2024,16:16,CUVA,CUVA_InvPla_241,BETH,4,,dmarcum@nps.gov_nps,17:49.7,17:49.7,-81.51790625,41.23240911
5/30/2024,16:16,CUVA,CUVA_InvPla_241,ALPE4,3,,dmarcum@nps.gov_nps,17:49.7,17:49.7,-81.51790625,41.23240911
6/27/2024,16:24,CUVA,CUVA_InvPla_101,LIVU,6,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,RHCA3,3,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,ROMU,5,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,LOMA6,4,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,LOMO2,3,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,MIVI,2,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,LOCO6,3,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,PHAU7,6,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,CIAR4,1,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,IRPS,2,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,LYNU,3,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,SEVA4,2,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,TYGL,6,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,RUCR,1,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,PHAR3,5,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,DIFU2,1,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,MYSC,1,,dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/27/2024,16:24,CUVA,CUVA_InvPla_101,LYSA2,1,Terrible site on north side (Phrag and privet),dmarcum@nps.gov_nps,28:07.8,28:07.8,-81.51793054,41.23248642
6/6/2024,9:45,CUVA,CUVA_InvPla_336,SCAR7,3,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,ALPE4,3,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,SEVA4,3,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,HEMA3,3,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,ROMU,6,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,ELUM,3,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,DACA6,2,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,LOMO2,3,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,LIVU,3,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,POPR,5,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,MIVI,5,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,LOJA,3,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,PHAR3,3,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,GLHE2,4,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,LYNU,4,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,POCU6,6,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/6/2024,9:45,CUVA,CUVA_InvPla_336,LOMA6,3,,SBingham@nps.gov_nps,48:51.9,48:51.9,-81.61936093,41.3691098
6/3/2024,15:58,CUVA,CUVA_InvPla_341,SCAR7,4,,SBingham@nps.gov_nps,00:34.8,00:34.8,-81.81865464,41.18503066
6/3/2024,15:58,CUVA,CUVA_InvPla_341,RHCA3,2,,SBingham@nps.gov_nps,00:34.8,00:34.8,-81.81865464,41.18503066
6/3/2024,15:58,CUVA,CUVA_InvPla_341,ELUM,3,,SBingham@nps.gov_nps,00:34.8,00:34.8,-81.81865464,41.18503066
6/3/2024,15:58,CUVA,CUVA_InvPla_341,LIVU,4,,SBingham@nps.gov_nps,00:34.8,00:34.8,-81.81865464,41.18503066
6/3/2024,15:58,CUVA,CUVA_InvPla_341,BETH,2,,SBingham@nps.gov_nps,00:34.8,00:34.8,-81.81865464,41.18503066
6/3/2024,15:58,CUVA,CUVA_InvPla_341,HOLA,2,,SBingham@nps.gov_nps,00:34.8,00:34.8,-81.81865464,41.18503066
6/3/2024,15:58,CUVA,CUVA_InvPla_341,ROMU,3,,SBingham@nps.gov_nps,00:34.8,00:34.8,-81.81865464,41.18503066
6/3/2024,15:58,CUVA,CUVA_InvPla_341,FRAL4,1,,SBingham@nps.gov_nps,00:34.8,00:34.8,-81.81865464,41.18503066
5/31/2024,11:13,CUVA,CUVA_InvPla_410,MIVI,3,,SBingham@nps.gov_nps,14:00.0,14:00.0,-81.54651992,41.27088075
5/31/2024,11:13,CUVA,CUVA_InvPla_410,ROMU,4,,SBingham@nps.gov_nps,14:00.0,14:00.0,-81.54651992,41.27088075
5/31/2024,11:13,CUVA,CUVA_InvPla_410,ELUM,2,,SBingham@nps.gov_nps,14:00.0,14:00.0,-81.54651992,41.27088075
5/31/2024,11:13,CUVA,CUVA_InvPla_410,PHAU7,4,,SBingham@nps.gov_nps,14:00.0,14:00.0,-81.54651992,41.27088075
5/28/2024,12:26,CUVA,CUVA_InvPla_11,MIVI,3,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
5/28/2024,12:26,CUVA,CUVA_InvPla_11,PHAR3,3,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
5/28/2024,12:26,CUVA,CUVA_InvPla_11,LOMA6,3,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
5/28/2024,12:26,CUVA,CUVA_InvPla_11,HEMA3,2,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
5/28/2024,12:26,CUVA,CUVA_InvPla_11,DACA6,1,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
5/28/2024,12:26,CUVA,CUVA_InvPla_11,ROMU,2,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
5/28/2024,12:26,CUVA,CUVA_InvPla_11,LIVU,3,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
5/28/2024,12:26,CUVA,CUVA_InvPla_11,ALPE4,2,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
5/28/2024,12:26,CUVA,CUVA_InvPla_11,POCU6,5,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
5/28/2024,12:26,CUVA,CUVA_InvPla_11,ELAN,2,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
5/28/2024,12:26,CUVA,CUVA_InvPla_11,ROMU,2,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
5/28/2024,12:26,CUVA,CUVA_InvPla_11,CIAR4,2,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
5/28/2024,12:26,CUVA,CUVA_InvPla_11,MYSC,2,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
5/28/2024,12:26,CUVA,CUVA_InvPla_11,PHAU7,3,,SBingham@nps.gov_nps,44:05.7,44:05.7,-81.8185042,41.18503414
7/3/2024,15:47,CUVA,CUVA_InvPla_35,ALPE4,2,,dmarcum@nps.gov_nps,49:19.8,49:19.8,-81.51790081,41.23245757
7/3/2024,15:47,CUVA,CUVA_InvPla_35,ROMU,5,,dmarcum@nps.gov_nps,49:19.8,49:19.8,-81.51790081,41.23245757
7/3/2024,15:47,CUVA,CUVA_InvPla_35,LOMA6,5,,dmarcum@nps.gov_nps,49:19.8,49:19.8,-81.51790081,41.23245757
7/3/2024,15:47,CUVA,CUVA_InvPla_35,ELUM,5,,dmarcum@nps.gov_nps,49:19.8,49:19.8,-81.51790081,41.23245757
7/3/2024,15:47,CUVA,CUVA_InvPla_35,FRAL4,2,,dmarcum@nps.gov_nps,49:19.8,49:19.8,-81.51790081,41.23245757
7/3/2024,15:47,CUVA,CUVA_InvPla_35,LOTA,2,,dmarcum@nps.gov_nps,49:19.8,49:19.8,-81.51790081,41.23245757
7/3/2024,15:47,CUVA,CUVA_InvPla_35,ROPS,5,,dmarcum@nps.gov_nps,49:19.8,49:19.8,-81.51790081,41.23245757
6/6/2024,10:39,CUVA,CUVA_InvPla_31,LOTA,3,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,ROMU,4,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,LOJA,2,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,VETH,2,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,ALPE4,3,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,CIAR4,2,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,LOMO2,5,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,LIVU,5,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,PHAR3,3,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,LOMA6,2,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,BETH,2,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,TORI-H,2,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,HEMA3,3,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,SEVA4,1,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,ELUM,2,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/6/2024,10:39,CUVA,CUVA_InvPla_31,HOLA,2,,SBingham@nps.gov_nps,42:58.5,42:58.5,-81.61584598,41.36659955
6/27/2024,16:20,CUVA,CUVA_InvPla_154,ROMU,4,,dmarcum@nps.gov_nps,21:23.2,21:23.2,-81.51792216,41.23246331
6/27/2024,16:20,CUVA,CUVA_InvPla_154,FRAL4,1,,dmarcum@nps.gov_nps,21:23.2,21:23.2,-81.51792216,41.23246331
6/27/2024,16:20,CUVA,CUVA_InvPla_154,BETH,3,,dmarcum@nps.gov_nps,21:23.2,21:23.2,-81.51792216,41.23246331
6/27/2024,16:20,CUVA,CUVA_InvPla_154,LOMA6,1,,dmarcum@nps.gov_nps,21:23.2,21:23.2,-81.51792216,41.23246331
7/3/2024,15:43,CUVA,CUVA_InvPla_228,ELUM,4,,dmarcum@nps.gov_nps,45:04.0,45:14.7,-81.51793418,41.23244151
7/3/2024,15:43,CUVA,CUVA_InvPla_228,LOMA6,5,,dmarcum@nps.gov_nps,45:04.0,45:14.7,-81.51793418,41.23244151
7/3/2024,15:43,CUVA,CUVA_InvPla_228,ROMU,5,,dmarcum@nps.gov_nps,45:04.0,45:14.7,-81.51793418,41.23244151
7/3/2024,15:43,CUVA,CUVA_InvPla_228,LIVU,3,,dmarcum@nps.gov_nps,45:04.0,45:14.7,-81.51793418,41.23244151
7/3/2024,15:43,CUVA,CUVA_InvPla_228,LOMO2,4,,dmarcum@nps.gov_nps,45:04.0,45:14.7,-81.51793418,41.23244151
7/3/2024,15:43,CUVA,CUVA_InvPla_228,ALPE4,2,,dmarcum@nps.gov_nps,45:04.0,45:14.7,-81.51793418,41.23244151
7/3/2024,15:43,CUVA,CUVA_InvPla_228,HEMA3,2,,dmarcum@nps.gov_nps,45:04.0,45:14.7,-81.51793418,41.23244151
7/3/2024,15:43,CUVA,CUVA_InvPla_228,FRAL4,3,,dmarcum@nps.gov_nps,45:04.0,45:14.7,-81.51793418,41.23244151
7/3/2024,15:43,CUVA,CUVA_InvPla_228,BETH,4,,dmarcum@nps.gov_nps,45:04.0,45:14.7,-81.51793418,41.23244151
7/3/2024,15:43,CUVA,CUVA_InvPla_228,MIVI,5,,dmarcum@nps.gov_nps,45:04.0,45:14.7,-81.51793418,41.23244151
6/3/2024,15:41,CUVA,CUVA_InvPla_375,ROMU,5,,dmarcum@nps.gov_nps,42:40.5,42:40.5,-81.5178905,41.23247427
6/3/2024,15:41,CUVA,CUVA_InvPla_375,EUAL13,1,,dmarcum@nps.gov_nps,42:40.5,42:40.5,-81.5178905,41.23247427
6/3/2024,15:41,CUVA,CUVA_InvPla_375,LOMA6,1,,dmarcum@nps.gov_nps,42:40.5,42:40.5,-81.5178905,41.23247427
6/3/2024,15:41,CUVA,CUVA_InvPla_375,FRAL4,1,,dmarcum@nps.gov_nps,42:40.5,42:40.5,-81.5178905,41.23247427
6/3/2024,15:41,CUVA,CUVA_InvPla_375,MIVI,5,,dmarcum@nps.gov_nps,42:40.5,42:40.5,-81.5178905,41.23247427
5/28/2024,14:20,CUVA,CUVA_InvPla_20,SCAR7,1,,dmarcum@nps.gov_nps,21:47.7,21:47.7,-81.51783094,41.23248478
5/28/2024,14:20,CUVA,CUVA_InvPla_20,POPR,2,,dmarcum@nps.gov_nps,21:47.7,21:47.7,-81.51783094,41.23248478
5/28/2024,14:20,CUVA,CUVA_InvPla_20,CIAR4,1,,dmarcum@nps.gov_nps,21:47.7,21:47.7,-81.51783094,41.23248478
5/28/2024,14:20,CUVA,CUVA_InvPla_20,DIFU2,1,,dmarcum@nps.gov_nps,21:47.7,21:47.7,-81.51783094,41.23248478
5/28/2024,14:20,CUVA,CUVA_InvPla_20,PHAR3,4,,dmarcum@nps.gov_nps,21:47.7,21:47.7,-81.51783094,41.23248478
5/28/2024,14:20,CUVA,CUVA_InvPla_20,SEVA4,2,,dmarcum@nps.gov_nps,21:47.7,21:47.7,-81.51783094,41.23248478
5/31/2024,10:57,CUVA,CUVA_InvPla_409,BETH,3,,SBingham@nps.gov_nps,59:20.8,59:20.8,-81.54749259,41.27015275
5/31/2024,10:57,CUVA,CUVA_InvPla_409,ALPE4,2,,SBingham@nps.gov_nps,59:20.8,59:20.8,-81.54749259,41.27015275
5/31/2024,10:57,CUVA,CUVA_InvPla_409,MIVI,5,,SBingham@nps.gov_nps,59:20.8,59:20.8,-81.54749259,41.27015275
5/31/2024,10:57,CUVA,CUVA_InvPla_409,ROMU,3,,SBingham@nps.gov_nps,59:20.8,59:20.8,-81.54749259,41.27015275
5/31/2024,10:57,CUVA,CUVA_InvPla_409,ELUM,4,,SBingham@nps.gov_nps,59:20.8,59:20.8,-81.54749259,41.27015275
5/31/2024,10:57,CUVA,CUVA_InvPla_409,PHAU7,3,,SBingham@nps.gov_nps,59:20.8,59:20.8,-81.54749259,41.27015275
5/31/2024,10:57,CUVA,CUVA_InvPla_409,LYNU,3,,SBingham@nps.gov_nps,59:20.8,59:20.8,-81.54749259,41.27015275
5/31/2024,10:57,CUVA,CUVA_InvPla_409,TORI-H,1,,SBingham@nps.gov_nps,59:20.8,59:20.8,-81.54749259,41.27015275
5/31/2024,10:57,CUVA,CUVA_InvPla_409,HEMA3,2,,SBingham@nps.gov_nps,59:20.8,59:20.8,-81.54749259,41.27015275
6/3/2024,16:08,CUVA,CUVA_InvPla_354,ROMU,5,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,PHAR3,6,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,ELUM,4,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,HEMA3,1,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,MIVI,5,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,LIVU,5,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,ALPE4,3,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,LYNU,5,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,MYSC,2,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,IRPS,2,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,RUCR,1,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,PHAU7,4,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,LYSA2,2,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,CIAR4,1,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,POCU6,5,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
6/3/2024,16:08,CUVA,CUVA_InvPla_354,GLHE2,2,,dmarcum@nps.gov_nps,12:26.7,12:26.7,-81.51789014,41.23242481
5/29/2024,12:32,CUVA,CUVA_InvPla_255,BETH,4,,dmarcum@nps.gov_nps,34:15.5,34:15.5,-81.56244984,41.2891347
5/29/2024,12:32,CUVA,CUVA_InvPla_255,ROMU,2,,dmarcum@nps.gov_nps,34:15.5,34:15.5,-81.56244984,41.2891347
5/29/2024,12:32,CUVA,CUVA_InvPla_255,MIVI,5,,dmarcum@nps.gov_nps,34:15.5,34:15.5,-81.56244984,41.2891347
5/29/2024,12:32,CUVA,CUVA_InvPla_255,ALPE4,3,,dmarcum@nps.gov_nps,34:15.5,34:15.5,-81.56244984,41.2891347
6/4/2024,9:31,CUVA,CUVA_InvPla_318,MIVI,5,,SBingham@nps.gov_nps,32:32.2,32:32.2,-81.58121912,41.2699404
6/4/2024,9:31,CUVA,CUVA_InvPla_318,ROMU,4,,SBingham@nps.gov_nps,32:32.2,32:32.2,-81.58121912,41.2699404
6/4/2024,9:31,CUVA,CUVA_InvPla_318,ALPE4,3,,SBingham@nps.gov_nps,32:32.2,32:32.2,-81.58121912,41.2699404
6/4/2024,9:31,CUVA,CUVA_InvPla_318,BETH,4,,SBingham@nps.gov_nps,32:32.2,32:32.2,-81.58121912,41.2699404
6/4/2024,9:31,CUVA,CUVA_InvPla_318,ELUM,2,,SBingham@nps.gov_nps,32:32.2,32:32.2,-81.58121912,41.2699404
5/30/2024,11:31,CUVA,CUVA_InvPla_189,SCAR7,5,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,BETH,2,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,LOMA6,5,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,EUAL13,3,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,ELUM,4,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,ROMU,5,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,CEOR7,2,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,LIVU,4,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,DACA6,2,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,PHAR3,5,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,MIVI,4,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,LOTA,3,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,HEMA3,2,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,ROPS,3,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,ROPS,3,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,MYSC,2,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,DIFU2,1,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,BROM-H,2,Same voucher,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,PHAU7,2,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,CIAR4,2,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,LOJA,5,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,SEVA4,2,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,LYSA2,2,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
5/30/2024,11:31,CUVA,CUVA_InvPla_189,HEFU,2,,SBingham@nps.gov_nps,37:31.9,37:31.9,-81.58493293,41.31841388
7/3/2024,15:39,CUVA,CUVA_InvPla_239,RUCR,1,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
7/3/2024,15:39,CUVA,CUVA_InvPla_239,POCU6,2,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
7/3/2024,15:39,CUVA,CUVA_InvPla_239,COMA2,2,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
7/3/2024,15:39,CUVA,CUVA_InvPla_239,LOMA6,4,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
7/3/2024,15:39,CUVA,CUVA_InvPla_239,GLHE2,2,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
7/3/2024,15:39,CUVA,CUVA_InvPla_239,ALPE4,3,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
7/3/2024,15:39,CUVA,CUVA_InvPla_239,ROMU,6,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
7/3/2024,15:39,CUVA,CUVA_InvPla_239,PHAR3,5,,dmarcum@nps.gov_nps,43:15.7,43:15.7,-81.51790031,41.23248408
