EventID,LocationID,FeatureID,Module_No,Scientific_Name,DiamID,Count
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Vitis riparia,C1,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Vitis riparia,C3,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Cornus obliqua,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Cornus obliqua,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Fraxinus pennsylvanica,C0,5
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Fraxinus pennsylvanica,C1,6
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Fraxinus pennsylvanica,C2,9
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Fraxinus pennsylvanica,C3,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Standing dead,C0,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Standing dead,C1,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Standing dead,C4,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Standing dead,C5,4
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Rhamnus frangula,C1,6
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Rhamnus frangula,C2,3
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Malus toringo,C1,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Catalpa speciosa,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Catalpa speciosa,C2,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Lindera benzoin,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Amorpha fruticosa,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Amorpha fruticosa,C1,3
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Amorpha fruticosa,C2,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Ligustrum vulgare,C0,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Ligustrum vulgare,C2,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Elaeagnus umbellata,C0,3
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,5,Elaeagnus umbellata,C3,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Cornus drummondii,C1,31
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Cornus drummondii,C2,20
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Rhamnus frangula,C1,12
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Rhamnus frangula,C2,4
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Rosa multiflora,C0,27
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Rosa multiflora,C1,3
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Rosa multiflora,C2,5
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Amorpha fruticosa,C0,3
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Amorpha fruticosa,C1,5
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Amorpha fruticosa,C2,6
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Fraxinus pennsylvanica,C1,15
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Fraxinus pennsylvanica,C2,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Ligustrum vulgare,C0,5
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Ligustrum vulgare,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Ligustrum vulgare,C2,3
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Acer negundo,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Berberis thunbergii,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Elaeagnus umbellata,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Elaeagnus umbellata,C2,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Standing dead,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Standing dead,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Standing dead,C5,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Standing dead,C7,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Ulmus americana,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Toxicodendron radicans,C1,3
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Platanus occidentalis,C6,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,6,Vitis riparia,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Fraxinus pennsylvanica,C1,65
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Fraxinus pennsylvanica,C2,10
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Ligustrum vulgare,C0,12
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Ligustrum vulgare,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Ligustrum vulgare,C2,8
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Cornus drummondii,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Cornus drummondii,C1,40
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Cornus drummondii,C2,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Crataegus crus-galli,C1,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Rhamnus frangula,C1,21
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Rhamnus frangula,C2,4
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Rosa multiflora,C0,26
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Rosa multiflora,C1,5
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Rosa multiflora,C2,6
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Amorpha fruticosa,C0,3
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Amorpha fruticosa,C1,3
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Amorpha fruticosa,C2,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Cornus obliqua,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Standing dead,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Standing dead,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Lindera benzoin,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Elaeagnus umbellata,C0,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Elaeagnus umbellata,C2,4
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Toxicodendron radicans,C1,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Populus deltoides,C8,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Populus deltoides,Big,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Lonicera maackii,C0,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,7,Lonicera maackii,C3,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Cornus drummondii,C1,63
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Cornus drummondii,C2,11
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Fraxinus pennsylvanica,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Fraxinus pennsylvanica,C1,75
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Fraxinus pennsylvanica,C2,18
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Rosa multiflora,C0,18
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Rosa multiflora,C1,5
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Rosa multiflora,C2,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Elaeagnus umbellata,C0,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Elaeagnus umbellata,C2,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Ligustrum vulgare,C0,14
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Ligustrum vulgare,C1,7
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Ligustrum vulgare,C2,7
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Rhamnus frangula,C1,16
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Rhamnus frangula,C2,8
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Lindera benzoin,C0,3
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Lindera benzoin,C1,4
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Amorpha fruticosa,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Amorpha fruticosa,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Amorpha fruticosa,C2,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Toxicodendron radicans,C1,21
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Toxicodendron radicans,C2,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Toxicodendron radicans,C3,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Populus deltoides,Big,3
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Crataegus crus-galli,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Crataegus crus-galli,C2,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Standing dead,C0,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Standing dead,C1,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Standing dead,C8,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,8,Carya ovata,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Populus deltoides,C8,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Populus deltoides,C10,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Populus deltoides,Big,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Fraxinus pennsylvanica,C1,86
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Fraxinus pennsylvanica,C2,5
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Cornus drummondii,C0,3
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Cornus drummondii,C1,53
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Cornus drummondii,C2,4
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Cornus drummondii,C3,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Ligustrum vulgare,C0,59
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Ligustrum vulgare,C1,14
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Ligustrum vulgare,C2,14
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Toxicodendron radicans,C1,3
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Crataegus crus-galli,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Crataegus crus-galli,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Standing dead,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Rosa multiflora,C0,7
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Rosa multiflora,C1,4
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Rosa multiflora,C2,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Malus toringo,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Rhamnus frangula,C1,11
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Viburnum lentago,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Lonicera morrowii,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Lonicera morrowii,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Lindera benzoin,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Ulmus americana,C6,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Quercus bicolor,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,9,Platanus occidentalis,C7,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Ligustrum vulgare,C0,10
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Ligustrum vulgare,C1,8
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Ligustrum vulgare,C2,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Fraxinus pennsylvanica,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Fraxinus pennsylvanica,C1,53
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Fraxinus pennsylvanica,C2,14
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Rosa multiflora,C0,5
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Rosa multiflora,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Rosa multiflora,C2,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Rhamnus frangula,C1,10
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Rhamnus frangula,C2,5
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Populus deltoides,Big,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Ulmus americana,C6,2
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Ulmus americana,C7,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Cornus drummondii,C1,17
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Standing dead,C0,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Standing dead,C9,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Toxicodendron radicans,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Platanus occidentalis,C5,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,10,Crataegus crus-galli,C1,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,1,Amorpha fruticosa,C1,6
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,1,Amorpha fruticosa,C2,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,2,Amorpha fruticosa,C2,1
CUVAWetlnd2023Sep13,CUVAWetlnd138,526SB2,4,Amorpha fruticosa,C2,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,1,Standing dead,C3,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,1,Standing dead,C4,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,1,Standing dead,C5,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,1,Fraxinus pennsylvanica,C2,12
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,1,Ulmus americana,C2,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,1,Ulmus americana,C4,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,1,Ulmus americana,C9,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,1,Ulmus americana,C10,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,1,Fraxinus nigra,C2,28
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,1,Fraxinus nigra,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,2,Ulmus americana,C4,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,2,Ulmus americana,C5,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,2,Ulmus americana,C6,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,2,Ulmus americana,C7,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,2,Ulmus americana,C10,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,2,Fraxinus pennsylvanica,C2,11
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,2,Fraxinus pennsylvanica,C3,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,2,Fraxinus nigra,C2,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,2,Standing dead,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,2,Standing dead,C4,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,2,Standing dead,C5,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,2,Standing dead,C7,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,2,Standing dead,C10,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,3,Standing dead,C2,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,3,Standing dead,C3,4
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,3,Standing dead,C8,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,3,Ulmus americana,C4,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,3,Ulmus americana,C5,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,3,Ulmus americana,C6,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,3,Ulmus americana,C7,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,3,Ulmus americana,C8,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,3,Ulmus americana,C9,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,3,Ulmus americana,C10,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,3,Fraxinus nigra,C1,7
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,3,Acer pensylvanicum,C1,24
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,3,Acer pensylvanicum,C2,4
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,4,Quercus macrocarpa,C8,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,4,Ulmus americana,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,4,Ulmus americana,C4,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,4,Ulmus americana,C5,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,4,Fraxinus pennsylvanica,C1,19
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,4,Fraxinus pennsylvanica,C2,14
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,4,Fraxinus pennsylvanica,C4,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,4,Fraxinus pennsylvanica,C8,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,4,Lindera benzoin,C1,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,4,Fraxinus nigra,C1,27
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,4,Standing dead,C3,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,4,Standing dead,C5,28
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,5,Fraxinus nigra,C1,17
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,5,Fraxinus pennsylvanica,C1,6
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,5,Fraxinus pennsylvanica,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,5,Fraxinus pennsylvanica,C4,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,5,Fraxinus pennsylvanica,C6,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,5,Elaeagnus umbellata,C1,4
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,5,Standing dead,C2,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,5,Standing dead,C6,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,6,Cornus amomum,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,6,Fraxinus pennsylvanica,C1,5
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,6,Fraxinus nigra,C1,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,6,Platanus occidentalis,C1,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,6,Rosa multiflora,C1,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,7,Standing dead,C2,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,7,Standing dead,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,7,Ulmus americana,C9,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,8,Ulmus americana,C4,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,8,Ulmus americana,C5,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,8,Ulmus americana,C6,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,8,Ulmus americana,C10,6
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,8,Cephalanthus occidentalis,C2,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,8,Fraxinus pennsylvanica,C2,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,8,Fraxinus pennsylvanica,C3,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,8,Fraxinus nigra,C1,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,9,Ulmus americana,C3,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,9,Ulmus americana,C4,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,9,Ulmus americana,C5,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,9,Ulmus americana,C6,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,9,Ulmus americana,C7,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,9,Ulmus americana,C9,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,9,Fraxinus pennsylvanica,C1,14
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,9,Fraxinus nigra,C1,8
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,9,Standing dead,C4,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,9,Standing dead,C5,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,9,Standing dead,C6,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,9,Standing dead,Big,95
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,10,Cephalanthus occidentalis,C0,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,10,Fraxinus pennsylvanica,C1,6
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,10,Fraxinus nigra,C1,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,10,Ulmus americana,C4,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,10,Ulmus americana,C6,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,10,Ulmus americana,C7,3
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,10,Ulmus americana,C8,7
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,10,Ulmus americana,C9,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,10,Ulmus americana,C10,2
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,10,Ulmus americana,Big,40
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,10,Standing dead,C9,1
CUVAWetlnd2023Aug03,CUVAWetlnd139,526SB3,10,Standing dead,C10,1
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,1,Salix exigua,C0,8
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,1,Salix exigua,C1,46
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,1,Salix exigua,C2,240
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,1,Salix exigua,C3,44
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,1,Standing dead,C1,25
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,1,Standing dead,C2,33
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,1,Standing dead,C3,1
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,1,Cornus obliqua,C1,1
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,1,Ulmus americana,C1,1
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,2,Salix exigua,C0,15
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,2,Salix exigua,C1,57
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,2,Salix exigua,C2,54
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,2,Salix exigua,C3,1
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,2,Standing dead,C0,4
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,2,Standing dead,C1,23
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,2,Standing dead,C2,46
CUVAWetlnd2023Jun27,CUVAWetlnd141,969,2,Rosa multiflora,C0,1
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,3,Salix exigua,C0,13
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,3,Salix exigua,C1,85
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,3,Salix exigua,C2,14
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,3,Standing dead,C0,1
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,3,Standing dead,C1,13
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,3,Standing dead,C2,29
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,3,Standing dead,C3,1
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,3,Rosa multiflora,C0,2
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,3,Rosa multiflora,C2,1
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,4,Salix exigua,C0,24
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,4,Salix exigua,C1,51
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,4,Salix exigua,C2,19
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,4,Salix exigua,C3,4
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,4,Standing dead,C0,9
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,4,Standing dead,C1,10
CUVAWetlnd2023Jun28,CUVAWetlnd141,969,4,Standing dead,C2,59
