VIBI_Herb_ID,EventID,LocationID,Species,ModNo,CovCode
356,CUVAWetlnd2015Jun18,CUVAWetlnd180,Solidago rugosa,4,2
357,CUVAWetlnd2015Jun18,CUVAWetlnd180,Geum canadense,1,3
358,CUVAWetlnd2015Jun18,CUVAWetlnd180,Geum canadense,2,2
359,CUVAWetlnd2015Jun18,CUVAWetlnd180,Geum canadense,3,2
360,CUVAWetlnd2015Jun18,CUVAWetlnd180,Geum canadense,4,2
361,CUVAWetlnd2015Jun18,CUVAWetlnd180,Impatiens capensis,1,6
362,CUVAWetlnd2015Jun18,CUVAWetlnd180,Impatiens capensis,2,4
363,CUVAWetlnd2015Jun18,CUVAWetlnd180,Impatiens capensis,3,5
364,CUVAWetlnd2015Jun18,CUVAWetlnd180,Impatiens capensis,4,6
365,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex scoparia,1,3
366,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex scoparia,2,4
367,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex scoparia,3,4
368,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex scoparia,4,2
369,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex cristatella,1,2
370,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex cristatella,2,4
371,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex cristatella,3,3
372,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex cristatella,4,2
373,CUVAWetlnd2015Jun18,CUVAWetlnd180,Aster lanceolatus,1,2
374,CUVAWetlnd2015Jun18,CUVAWetlnd180,Aster lanceolatus,2,2
375,CUVAWetlnd2015Jun18,CUVAWetlnd180,Aster lanceolatus,3,2
376,CUVAWetlnd2015Jun18,CUVAWetlnd180,Aster lanceolatus,4,2
377,CUVAWetlnd2015Jun18,CUVAWetlnd180,Agrostis gigantea,1,2
378,CUVAWetlnd2015Jun18,CUVAWetlnd180,Agrostis gigantea,2,2
379,CUVAWetlnd2015Jun18,CUVAWetlnd180,Agrostis gigantea,3,2
380,CUVAWetlnd2015Jun18,CUVAWetlnd180,Corylus americana,1,2
381,CUVAWetlnd2015Jun18,CUVAWetlnd180,Corylus americana,4,3
382,CUVAWetlnd2015Jun18,CUVAWetlnd180,Rubus allegheniensis,1,3
383,CUVAWetlnd2015Jun18,CUVAWetlnd180,Rubus allegheniensis,4,2
384,CUVAWetlnd2015Jun18,CUVAWetlnd180,Dryopteris carthusiana,1,2
385,CUVAWetlnd2015Jun18,CUVAWetlnd180,Dryopteris carthusiana,4,3
386,CUVAWetlnd2015Jun18,CUVAWetlnd180,Glyceria striata,1,4
387,CUVAWetlnd2015Jun18,CUVAWetlnd180,Glyceria striata,2,9
388,CUVAWetlnd2015Jun18,CUVAWetlnd180,Glyceria striata,3,9
389,CUVAWetlnd2015Jun18,CUVAWetlnd180,Glyceria striata,4,7
390,CUVAWetlnd2015Jun18,CUVAWetlnd180,Juncus anthelatus,1,3
391,CUVAWetlnd2015Jun18,CUVAWetlnd180,Juncus anthelatus,2,2
392,CUVAWetlnd2015Jun18,CUVAWetlnd180,Juncus anthelatus,3,2
393,CUVAWetlnd2015Jun18,CUVAWetlnd180,Moss sp.,1,4
394,CUVAWetlnd2015Jun18,CUVAWetlnd180,Moss sp.,2,3
395,CUVAWetlnd2015Jun18,CUVAWetlnd180,Moss sp.,3,3
397,CUVAWetlnd2015Jun18,CUVAWetlnd180,Moss sp.,4,5
398,CUVAWetlnd2015Jun18,CUVAWetlnd180,Anthoxanthum odoratum,1,3
399,CUVAWetlnd2015Jun18,CUVAWetlnd180,Anthoxanthum odoratum,2,4
400,CUVAWetlnd2015Jun18,CUVAWetlnd180,Anthoxanthum odoratum,4,2
401,CUVAWetlnd2015Jun18,CUVAWetlnd180,Potentilla simplex,1,4
402,CUVAWetlnd2015Jun18,CUVAWetlnd180,Potentilla simplex,2,3
403,CUVAWetlnd2015Jun18,CUVAWetlnd180,Potentilla simplex,4,2
404,CUVAWetlnd2015Jun18,CUVAWetlnd180,Rhamnus cathartica,1,2
405,CUVAWetlnd2015Jun18,CUVAWetlnd180,Rhamnus cathartica,2,2
406,CUVAWetlnd2015Jun18,CUVAWetlnd180,Rhamnus cathartica,4,5
407,CUVAWetlnd2015Jun18,CUVAWetlnd180,Polygonum virginianum,1,4
408,CUVAWetlnd2015Jun18,CUVAWetlnd180,Polygonum virginianum,4,4
409,CUVAWetlnd2015Jun18,CUVAWetlnd180,Toxicodendron radicans,1,4
410,CUVAWetlnd2015Jun18,CUVAWetlnd180,Toxicodendron radicans,2,3
411,CUVAWetlnd2015Jun18,CUVAWetlnd180,Toxicodendron radicans,3,2
412,CUVAWetlnd2015Jun18,CUVAWetlnd180,Toxicodendron radicans,4,4
413,CUVAWetlnd2015Jun18,CUVAWetlnd180,Malus sieboldii,1,3
414,CUVAWetlnd2015Jun18,CUVAWetlnd180,Malus sieboldii,2,4
415,CUVAWetlnd2015Jun18,CUVAWetlnd180,Malus sieboldii,3,2
416,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carya ovata,1,3
417,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carya ovata,2,2
418,CUVAWetlnd2015Jun18,CUVAWetlnd180,Polygonum sagittatum,1,1
419,CUVAWetlnd2015Jun18,CUVAWetlnd180,Polygonum sagittatum,2,2
420,CUVAWetlnd2015Jun18,CUVAWetlnd180,Polygonum sagittatum,3,2
421,CUVAWetlnd2015Jun18,CUVAWetlnd180,Verbena urticifolia,1,2
422,CUVAWetlnd2015Jun18,CUVAWetlnd180,Verbena urticifolia,2,1
423,CUVAWetlnd2015Jun18,CUVAWetlnd180,Scirpus hattorianus,1,2
424,CUVAWetlnd2015Jun18,CUVAWetlnd180,Scirpus hattorianus,2,4
425,CUVAWetlnd2015Jun18,CUVAWetlnd180,Scirpus hattorianus,3,4
426,CUVAWetlnd2015Jun18,CUVAWetlnd180,Scirpus hattorianus,4,3
427,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex swanii,1,2
428,CUVAWetlnd2015Jun18,CUVAWetlnd180,Crataegus pruinosa,1,3
429,CUVAWetlnd2015Jun18,CUVAWetlnd180,Crataegus pruinosa,4,6
430,CUVAWetlnd2015Jun18,CUVAWetlnd180,Prunus serotina,1,4
431,CUVAWetlnd2015Jun18,CUVAWetlnd180,Holcus lanatus,1,2
432,CUVAWetlnd2015Jun18,CUVAWetlnd180,Poa compressa,1,2
433,CUVAWetlnd2015Jun18,CUVAWetlnd180,Poa compressa,3,2
434,CUVAWetlnd2015Jun18,CUVAWetlnd180,Galium triflorum,1,1
435,CUVAWetlnd2015Jun18,CUVAWetlnd180,Oxalis stricta,1,1
436,CUVAWetlnd2015Jun18,CUVAWetlnd180,Oxalis stricta,3,1
437,CUVAWetlnd2015Jun18,CUVAWetlnd180,Quercus palustris,1,2
438,CUVAWetlnd2015Jun18,CUVAWetlnd180,Quercus palustris,2,3
439,CUVAWetlnd2015Jun18,CUVAWetlnd180,Quercus palustris,3,2
440,CUVAWetlnd2015Jun18,CUVAWetlnd180,Quercus palustris,4,4
441,CUVAWetlnd2015Jun18,CUVAWetlnd180,Fraxinus pennsylvanica,1,3
442,CUVAWetlnd2015Jun18,CUVAWetlnd180,Fraxinus pennsylvanica,2,4
443,CUVAWetlnd2015Jun18,CUVAWetlnd180,Fraxinus pennsylvanica,3,4
444,CUVAWetlnd2015Jun18,CUVAWetlnd180,Fraxinus pennsylvanica,4,3
445,CUVAWetlnd2015Jun18,CUVAWetlnd180,Vitis riparia,1,3
446,CUVAWetlnd2015Jun18,CUVAWetlnd180,Vitis riparia,2,2
448,CUVAWetlnd2015Jun18,CUVAWetlnd180,Circaea lutetiana,1,1
449,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex normalis,1,2
450,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex normalis,4,2
451,CUVAWetlnd2015Jun18,CUVAWetlnd180,Sambucus canadensis,1,3
452,CUVAWetlnd2015Jun18,CUVAWetlnd180,Fragaria virginiana,1,1
453,CUVAWetlnd2015Jun18,CUVAWetlnd180,Liriodendron tulipifera,1,2
454,CUVAWetlnd2015Jun18,CUVAWetlnd180,Quercus rubra,1,2
455,CUVAWetlnd2015Jun18,CUVAWetlnd180,Viburnum dentatum,1,2
456,CUVAWetlnd2015Jun18,CUVAWetlnd180,Viburnum dentatum,2,2
457,CUVAWetlnd2015Jun18,CUVAWetlnd180,Viburnum dentatum,4,2
458,CUVAWetlnd2015Jun18,CUVAWetlnd180,Rhamnus frangula,1,6
459,CUVAWetlnd2015Jun18,CUVAWetlnd180,Rhamnus frangula,2,5
460,CUVAWetlnd2015Jun18,CUVAWetlnd180,Rhamnus frangula,3,3
461,CUVAWetlnd2015Jun18,CUVAWetlnd180,Rhamnus frangula,4,5
462,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex vulpinoidea,1,2
463,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex vulpinoidea,2,3
464,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex vulpinoidea,3,2
465,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex vulpinoidea,4,3
466,CUVAWetlnd2015Jun18,CUVAWetlnd180,Trifolium pratense,2,1
467,CUVAWetlnd2015Jun18,CUVAWetlnd180,Ligustrum vulgare,2,3
468,CUVAWetlnd2015Jun18,CUVAWetlnd180,Ligustrum vulgare,3,3
469,CUVAWetlnd2015Jun18,CUVAWetlnd180,Ligustrum vulgare,4,6
470,CUVAWetlnd2015Jun18,CUVAWetlnd180,Leersia oryzoides,2,2
471,CUVAWetlnd2015Jun18,CUVAWetlnd180,Leersia oryzoides,4,2
472,CUVAWetlnd2015Jun18,CUVAWetlnd180,Aster prenanthoides,2,1
473,CUVAWetlnd2015Jun18,CUVAWetlnd180,Prunella vulgaris,3,3
474,CUVAWetlnd2015Jun18,CUVAWetlnd180,Prunella vulgaris,4,2
475,CUVAWetlnd2015Jun18,CUVAWetlnd180,Mimulus ringens,3,2
476,CUVAWetlnd2015Jun18,CUVAWetlnd180,Cornus sericea,4,4
477,CUVAWetlnd2015Jun18,CUVAWetlnd180,Cinna arundinacea,4,2
478,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex radiata,4,2
479,CUVAWetlnd2015Jun18,CUVAWetlnd180,Veronica officinalis,4,1
480,CUVAWetlnd2015Jun18,CUVAWetlnd180,Taraxacum officinale,4,1
481,CUVAWetlnd2015Jun18,CUVAWetlnd180,Carex tribuloides,4,2
482,CUVAWetlnd2015Jun18,CUVAWetlnd180,Leersia oryzoides,1,2
483,CUVAWetlnd2015Jun18,CUVAWetlnd180,Agrostis stolonifera,1,6
484,CUVAWetlnd2015Jun18,CUVAWetlnd180,Agrostis stolonifera,2,6
485,CUVAWetlnd2015Jun18,CUVAWetlnd180,Agrostis stolonifera,3,6
486,CUVAWetlnd2015Jun18,CUVAWetlnd180,Agrostis stolonifera,4,5
487,CUVAWetlnd2015Jun18,CUVAWetlnd180,Rubus pensilvanicus,1,2
488,CUVAWetlnd2015Jun18,CUVAWetlnd180,Rubus pensilvanicus,2,2
489,CUVAWetlnd2015Jun18,CUVAWetlnd180,Epilobium coloratum,1,2
490,CUVAWetlnd2015Jun18,CUVAWetlnd180,Epilobium coloratum,2,2
491,CUVAWetlnd2015Jun18,CUVAWetlnd180,Epilobium coloratum,3,2
492,CUVAWetlnd2015Jun18,CUVAWetlnd180,Epilobium coloratum,4,1
494,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rosa multiflora,2,9
495,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rosa multiflora,3,7
496,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rosa multiflora,8,9
497,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rosa multiflora,9,8
498,CUVAWetlnd2015Jun17,CUVAWetlnd181,Cornus racemosa,2,3
499,CUVAWetlnd2015Jun17,CUVAWetlnd181,Cornus racemosa,3,4
500,CUVAWetlnd2015Jun17,CUVAWetlnd181,Cornus racemosa,8,2
501,CUVAWetlnd2015Jun17,CUVAWetlnd181,Cornus racemosa,9,4
502,CUVAWetlnd2015Jun17,CUVAWetlnd181,Parthenocissus quinquefolia,2,4
503,CUVAWetlnd2015Jun17,CUVAWetlnd181,Parthenocissus quinquefolia,3,3
504,CUVAWetlnd2015Jun17,CUVAWetlnd181,Parthenocissus quinquefolia,8,3
505,CUVAWetlnd2015Jun17,CUVAWetlnd181,Parthenocissus quinquefolia,9,5
506,CUVAWetlnd2015Jun17,CUVAWetlnd181,Geum canadense,2,2
507,CUVAWetlnd2015Jun17,CUVAWetlnd181,Geum canadense,3,4
508,CUVAWetlnd2015Jun17,CUVAWetlnd181,Geum canadense,8,4
509,CUVAWetlnd2015Jun17,CUVAWetlnd181,Geum canadense,9,2
510,CUVAWetlnd2015Jun17,CUVAWetlnd181,Fraxinus pennsylvanica,2,4
511,CUVAWetlnd2015Jun17,CUVAWetlnd181,Fraxinus pennsylvanica,3,5
512,CUVAWetlnd2015Jun17,CUVAWetlnd181,Fraxinus pennsylvanica,8,4
513,CUVAWetlnd2015Jun17,CUVAWetlnd181,Fraxinus pennsylvanica,9,5
514,CUVAWetlnd2015Jun17,CUVAWetlnd181,Acer rubrum,2,2
515,CUVAWetlnd2015Jun17,CUVAWetlnd181,Acer rubrum,8,2
516,CUVAWetlnd2015Jun17,CUVAWetlnd181,Acer rubrum,9,1
517,CUVAWetlnd2015Jun17,CUVAWetlnd181,Poa compressa,2,2
518,CUVAWetlnd2015Jun17,CUVAWetlnd181,Poa compressa,8,2
519,CUVAWetlnd2015Jun17,CUVAWetlnd181,Carex cristatella,2,2
520,CUVAWetlnd2015Jun17,CUVAWetlnd181,Carex cristatella,3,5
521,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rhamnus frangula,2,3
522,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rhamnus frangula,3,2
523,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rhamnus frangula,8,3
524,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rhamnus frangula,9,3
525,CUVAWetlnd2015Jun17,CUVAWetlnd181,Poa alsodes,2,3
526,CUVAWetlnd2015Jun17,CUVAWetlnd181,Poa alsodes,3,5
527,CUVAWetlnd2015Jun17,CUVAWetlnd181,Poa alsodes,8,4
528,CUVAWetlnd2015Jun17,CUVAWetlnd181,Poa alsodes,9,5
529,CUVAWetlnd2015Jun17,CUVAWetlnd181,Leersia virginica,2,2
530,CUVAWetlnd2015Jun17,CUVAWetlnd181,Leersia virginica,3,2
531,CUVAWetlnd2015Jun17,CUVAWetlnd181,Leersia virginica,8,2
532,CUVAWetlnd2015Jun17,CUVAWetlnd181,Leersia virginica,9,2
533,CUVAWetlnd2015Jun17,CUVAWetlnd181,Toxicodendron radicans,2,3
534,CUVAWetlnd2015Jun17,CUVAWetlnd181,Toxicodendron radicans,3,5
535,CUVAWetlnd2015Jun17,CUVAWetlnd181,Toxicodendron radicans,8,4
536,CUVAWetlnd2015Jun17,CUVAWetlnd181,Toxicodendron radicans,9,4
537,CUVAWetlnd2015Jun17,CUVAWetlnd181,Oxalis stricta,2,1
538,CUVAWetlnd2015Jun17,CUVAWetlnd181,Oxalis stricta,3,1
539,CUVAWetlnd2015Jun17,CUVAWetlnd181,Taraxacum officinale,2,1
540,CUVAWetlnd2015Jun17,CUVAWetlnd181,Quercus rubra,2,1
541,CUVAWetlnd2015Jun17,CUVAWetlnd181,Carex prasina,2,2
542,CUVAWetlnd2015Jun17,CUVAWetlnd181,Carex prasina,9,2
543,CUVAWetlnd2015Jun17,CUVAWetlnd181,Solidago rugosa,2,2
544,CUVAWetlnd2015Jun17,CUVAWetlnd181,Solidago rugosa,3,3
545,CUVAWetlnd2015Jun17,CUVAWetlnd181,Solidago rugosa,8,2
546,CUVAWetlnd2015Jun17,CUVAWetlnd181,Solidago rugosa,9,2
547,CUVAWetlnd2015Jun17,CUVAWetlnd181,Impatiens capensis,2,5
548,CUVAWetlnd2015Jun17,CUVAWetlnd181,Impatiens capensis,3,2
549,CUVAWetlnd2015Jun17,CUVAWetlnd181,Glyceria striata,2,3
550,CUVAWetlnd2015Jun17,CUVAWetlnd181,Glyceria striata,3,4
551,CUVAWetlnd2015Jun17,CUVAWetlnd181,Glyceria striata,8,4
552,CUVAWetlnd2015Jun17,CUVAWetlnd181,Glyceria striata,9,4
553,CUVAWetlnd2015Jun17,CUVAWetlnd181,Viburnum dentatum,2,2
554,CUVAWetlnd2015Jun17,CUVAWetlnd181,Viburnum dentatum,3,2
555,CUVAWetlnd2015Jun17,CUVAWetlnd181,Viburnum dentatum,8,2
556,CUVAWetlnd2015Jun17,CUVAWetlnd181,Viburnum dentatum,9,2
557,CUVAWetlnd2015Jun17,CUVAWetlnd181,Verbena urticifolia,2,2
558,CUVAWetlnd2015Jun17,CUVAWetlnd181,Agrostis stolonifera,2,2
559,CUVAWetlnd2015Jun17,CUVAWetlnd181,Agrostis stolonifera,3,2
560,CUVAWetlnd2015Jun17,CUVAWetlnd181,Agrostis stolonifera,8,2
561,CUVAWetlnd2015Jun17,CUVAWetlnd181,Polygonum virginianum,2,2
562,CUVAWetlnd2015Jun17,CUVAWetlnd181,Polygonum virginianum,3,4
563,CUVAWetlnd2015Jun17,CUVAWetlnd181,Polygonum virginianum,8,4
564,CUVAWetlnd2015Jun17,CUVAWetlnd181,Epilobium coloratum,2,1
565,CUVAWetlnd2015Jun17,CUVAWetlnd181,Veronica officinalis,2,2
566,CUVAWetlnd2015Jun17,CUVAWetlnd181,Veronica officinalis,3,2
567,CUVAWetlnd2015Jun17,CUVAWetlnd181,Veronica officinalis,9,1
568,CUVAWetlnd2015Jun17,CUVAWetlnd181,Cornus drummondii,2,4
569,CUVAWetlnd2015Jun17,CUVAWetlnd181,Cornus drummondii,3,2
570,CUVAWetlnd2015Jun17,CUVAWetlnd181,Cornus drummondii,8,4
571,CUVAWetlnd2015Jun17,CUVAWetlnd181,Cornus drummondii,9,5
572,CUVAWetlnd2015Jun17,CUVAWetlnd181,Potentilla simplex,2,2
573,CUVAWetlnd2015Jun17,CUVAWetlnd181,Potentilla simplex,3,2
574,CUVAWetlnd2015Jun17,CUVAWetlnd181,Potentilla simplex,8,2
575,CUVAWetlnd2015Jun17,CUVAWetlnd181,Potentilla simplex,9,2
576,CUVAWetlnd2015Jun17,CUVAWetlnd181,Aster lanceolatus,2,2
577,CUVAWetlnd2015Jun17,CUVAWetlnd181,Aster lanceolatus,8,2
578,CUVAWetlnd2015Jun17,CUVAWetlnd181,Celastrus scandens,2,2
579,CUVAWetlnd2015Jun17,CUVAWetlnd181,Onoclea sensibilis,2,3
580,CUVAWetlnd2015Jun17,CUVAWetlnd181,Quercus alba,2,2
581,CUVAWetlnd2015Jun17,CUVAWetlnd181,Quercus alba,8,2
582,CUVAWetlnd2015Jun17,CUVAWetlnd181,Vitis riparia,2,2
583,CUVAWetlnd2015Jun17,CUVAWetlnd181,Vitis riparia,8,2
584,CUVAWetlnd2015Jun17,CUVAWetlnd181,Vitis riparia,9,2
585,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rubus hispidus,2,2
586,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rubus hispidus,3,1
587,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rubus hispidus,8,2
588,CUVAWetlnd2015Jun17,CUVAWetlnd181,Ulmus americana,2,6
589,CUVAWetlnd2015Jun17,CUVAWetlnd181,Ulmus americana,3,6
590,CUVAWetlnd2015Jun17,CUVAWetlnd181,Ulmus americana,8,5
591,CUVAWetlnd2015Jun17,CUVAWetlnd181,Malus sieboldii,2,2
592,CUVAWetlnd2015Jun17,CUVAWetlnd181,Malus sieboldii,3,2
593,CUVAWetlnd2015Jun17,CUVAWetlnd181,Malus sieboldii,8,2
594,CUVAWetlnd2015Jun17,CUVAWetlnd181,Malus sieboldii,9,2
595,CUVAWetlnd2015Jun17,CUVAWetlnd181,Quercus palustris,2,2
596,CUVAWetlnd2015Jun17,CUVAWetlnd181,Quercus palustris,3,2
597,CUVAWetlnd2015Jun17,CUVAWetlnd181,Quercus palustris,8,2
598,CUVAWetlnd2015Jun17,CUVAWetlnd181,Quercus palustris,9,2
599,CUVAWetlnd2015Jun17,CUVAWetlnd181,Prunella vulgaris,2,1
601,CUVAWetlnd2015Jun17,CUVAWetlnd181,Galium triflorum,3,2
602,CUVAWetlnd2015Jun17,CUVAWetlnd181,Juncus tenuis,3,2
603,CUVAWetlnd2015Jun17,CUVAWetlnd181,Liriodendron tulipifera,3,2
605,CUVAWetlnd2015Jun17,CUVAWetlnd181,Liriodendron tulipifera,8,1
606,CUVAWetlnd2015Jun17,CUVAWetlnd181,Agrimonia sp.,3,2
607,CUVAWetlnd2015Jun17,CUVAWetlnd181,Ranunculus abortivus,3,1
608,CUVAWetlnd2015Jun17,CUVAWetlnd181,Ranunculus abortivus,8,2
609,CUVAWetlnd2015Jun17,CUVAWetlnd181,Carex swanii,3,2
610,CUVAWetlnd2015Jun17,CUVAWetlnd181,Carya ovata,3,2
611,CUVAWetlnd2015Jun17,CUVAWetlnd181,Carya ovata,8,1
612,CUVAWetlnd2015Jun17,CUVAWetlnd181,Cinna arundinacea,3,2
613,CUVAWetlnd2015Jun17,CUVAWetlnd181,Circaea lutetiana,3,2
614,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rubus occidentalis,8,2
615,CUVAWetlnd2015Jun17,CUVAWetlnd181,Moss sp.,3,2
616,CUVAWetlnd2015Jun17,CUVAWetlnd181,Moss sp.,8,2
617,CUVAWetlnd2015Jun17,CUVAWetlnd181,Polygonum sagittatum,8,2
618,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rumex obtusifolius,8,2
619,CUVAWetlnd2015Jun17,CUVAWetlnd181,Rubus allegheniensis,8,3
620,CUVAWetlnd2015Jun17,CUVAWetlnd181,Apocynum cannabinum,8,2
621,CUVAWetlnd2015Jun17,CUVAWetlnd181,Lonicera japonica,8,1
622,CUVAWetlnd2015Jun17,CUVAWetlnd181,Prunella vulgaris,3,1
690,CUVAWetlnd2013Jul31,CUVAWetlnd146,Toxicodendron radicans,2,4
691,CUVAWetlnd2013Jul31,CUVAWetlnd146,Onoclea sensibilis,2,4
692,CUVAWetlnd2013Jul31,CUVAWetlnd146,Fraxinus pennsylvanica,2,7
693,CUVAWetlnd2013Jul31,CUVAWetlnd146,Amphicarpaea bracteata,2,3
694,CUVAWetlnd2013Jul31,CUVAWetlnd146,Moss sp.,2,4
695,CUVAWetlnd2013Jul31,CUVAWetlnd146,Galium triflorum,2,2
696,CUVAWetlnd2013Jul31,CUVAWetlnd146,Carex cristatella,2,4
697,CUVAWetlnd2013Jul31,CUVAWetlnd146,Agrimonia parviflora,2,3
698,CUVAWetlnd2013Jul31,CUVAWetlnd146,Carex stipata,2,1
699,CUVAWetlnd2013Jul31,CUVAWetlnd146,Festuca elatior,2,3
700,CUVAWetlnd2013Jul31,CUVAWetlnd146,Leersia virginica,2,7
701,CUVAWetlnd2013Jul31,CUVAWetlnd146,Cornus sp.,2,2
702,CUVAWetlnd2013Jul31,CUVAWetlnd146,Taraxacum officinale,2,1
703,CUVAWetlnd2013Jul31,CUVAWetlnd146,Prunella vulgaris,2,2
704,CUVAWetlnd2013Jul31,CUVAWetlnd146,Galium aparine,2,2
705,CUVAWetlnd2013Jul31,CUVAWetlnd146,Rosa multiflora,2,5
706,CUVAWetlnd2013Jul31,CUVAWetlnd146,Crataegus sp.,2,2
707,CUVAWetlnd2013Jul31,CUVAWetlnd146,Ligustrum vulgare,2,6
708,CUVAWetlnd2013Jul31,CUVAWetlnd146,Agrostis sp.,2,6
709,CUVAWetlnd2013Jul31,CUVAWetlnd146,Vitis sp.,2,2
710,CUVAWetlnd2013Jul31,CUVAWetlnd146,Polygonum sagittatum,2,1
711,CUVAWetlnd2013Jul31,CUVAWetlnd146,Torilis japonica,2,1
712,CUVAWetlnd2013Jul31,CUVAWetlnd146,Quercus palustris,2,1
713,CUVAWetlnd2013Jul31,CUVAWetlnd146,Aster sp.,2,1
714,CUVAWetlnd2013Jul31,CUVAWetlnd146,Carex vulpinoidea,2,2
715,CUVAWetlnd2013Jul31,CUVAWetlnd146,Dryopteris carthusiana,2,2
716,CUVAWetlnd2013Jul31,CUVAWetlnd146,Ulmus americana,2,1
717,CUVAWetlnd2013Jul31,CUVAWetlnd146,Erigeron philadelphicus,2,1
718,CUVAWetlnd2013Jul31,CUVAWetlnd146,Juncus tenuis,2,1
719,CUVAWetlnd2013Jul31,CUVAWetlnd146,Glyceria striata,2,1
720,CUVAWetlnd2013Jul31,CUVAWetlnd146,Rhamnus frangula,2,2
721,CUVAWetlnd2013Jul31,CUVAWetlnd146,Apocynum cannabinum,2,1
722,CUVAWetlnd2013Jul31,CUVAWetlnd146,Polygonum virginianum,2,1
723,CUVAWetlnd2013Jul31,CUVAWetlnd146,Oxalis stricta,2,2
724,CUVAWetlnd2013Jul31,CUVAWetlnd146,Panicum dichotomiflorum,2,2
725,CUVAWetlnd2013Jul31,CUVAWetlnd146,Impatiens capensis,2,1
726,CUVAWetlnd2013Jul31,CUVAWetlnd146,Geum canadense,2,2
727,CUVAWetlnd2013Jul31,CUVAWetlnd146,Cinna arundinacea,2,2
728,CUVAWetlnd2013Jul31,CUVAWetlnd146,Stellaria sp.,2,2
729,CUVAWetlnd2013Jul31,CUVAWetlnd146,Tussilago farfara,2,2
730,CUVAWetlnd2013Jul31,CUVAWetlnd146,Lysimachia nummularia,2,4
731,CUVAWetlnd2013Jul31,CUVAWetlnd146,Teucrium canadense,2,1
732,CUVAWetlnd2013Jul31,CUVAWetlnd146,Pilea pumila,2,1
733,CUVAWetlnd2013Jul31,CUVAWetlnd146,Parthenocissus quinquefolia,2,2
734,CUVAWetlnd2013Jul31,CUVAWetlnd146,Polygonum sp.,2,2
735,CUVAWetlnd2013Jul31,CUVAWetlnd146,Schoenoplectus tabernaemontani,2,1
736,CUVAWetlnd2013Jul31,CUVAWetlnd146,Rubus occidentalis,2,1
737,CUVAWetlnd2013Jul31,CUVAWetlnd146,Veronica officinalis,2,2
738,CUVAWetlnd2013Jul31,CUVAWetlnd146,Rosa palustris,2,2
739,CUVAWetlnd2013Jul31,CUVAWetlnd146,Spiraea sp.,2,1
740,CUVAWetlnd2013Jul31,CUVAWetlnd146,Ranunculus sp.,2,1
741,CUVAWetlnd2013Jul31,CUVAWetlnd146,Antennaria sp.,2,2
742,CUVAWetlnd2013Jul31,CUVAWetlnd146,Lonicera sp.,2,1
743,CUVAWetlnd2013Jul31,CUVAWetlnd146,Campsis radicans,2,2
744,CUVAWetlnd2013Jul31,CUVAWetlnd146,Phalaris arundinacea,2,2
745,CUVAWetlnd2013Jul31,CUVAWetlnd146,Mimulus ringens,2,1
746,CUVAWetlnd2013Jul31,CUVAWetlnd146,Lindera benzoin,2,2
747,CUVAWetlnd2013Jul31,CUVAWetlnd146,Carex scoparia,2,1
748,CUVAWetlnd2013Jul31,CUVAWetlnd146,Scirpus atrovirens,2,1
749,CUVAWetlnd2013Jul31,CUVAWetlnd146,Viburnum opulus var. opulus,2,1
750,CUVAWetlnd2013Jul31,CUVAWetlnd146,Poa sp.,2,1
751,CUVAWetlnd2013Jul31,CUVAWetlnd146,Hypericum punctatum,2,1
752,CUVAWetlnd2013Jul31,CUVAWetlnd146,Circaea lutetiana,2,1
753,CUVAWetlnd2013Jul31,CUVAWetlnd146,Toxicodendron radicans,3,5
754,CUVAWetlnd2013Jul31,CUVAWetlnd146,Onoclea sensibilis,3,6
755,CUVAWetlnd2013Jul31,CUVAWetlnd146,Fraxinus pennsylvanica,3,7
